Unnamed: 0,home_team,away_team,result_full,result_ht,Match Excitement,Home Team Rating,Away Team Rating,home_possession,away_possession,Home Team Off Target Shots,home_shots_on_target,home_shots,home_tackles,home_corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,home_clearances,home_fouls_conceded,home_yellow_cards,Home Team Second Yellow Cards,home_red_cards,away_shots,away_shots_on_target,away_shots,away_tackles,away_corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,away_clearances,away_fouls_conceded,away_yellow_cards,Away Team Second Yellow Cards,away_red_cards,goal_home_ft,goal_away_ft,Home Team Goals Conceeded,Away Team Goals Conceeded,season,home_shots,sg_match_ft
2388,REAL SOCIEDAD,VILLARREAL,1-1,1-1,3.9,5.7,6.2,55,45,2.0,4.0,8.0,2.0,4.0,30.0,79.0,17.0,18.0,18.0,5.0,0.0,0.0,4.0,2.0,10.0,4.0,4.0,23.0,74.0,15.0,17.0,12.0,3.0,0.0,0.0,1,1,1,1,2020,6.0,0
2389,REAL BETIS,EIBAR,0-2,0-0,4.2,4.6,6.5,63,37,2.0,3.0,7.0,2.0,6.0,33.0,74.0,38.0,14.0,13.0,2.0,0.0,0.0,5.0,6.0,11.0,0.0,2.0,21.0,56.0,26.0,22.0,14.0,1.0,0.0,0.0,0,2,2,0,2020,5.0,-2
2390,ATHLETIC,CELTA,0-2,0-0,3.6,5.6,7.3,50,50,7.0,0.0,10.0,3.0,4.0,33.0,79.0,19.0,7.0,7.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,5.0,17.0,77.0,19.0,21.0,15.0,1.0,0.0,0.0,0,2,2,0,2020,7.0,-2
2391,LEVANTE,GETAFE,3-0,2-0,5.6,7.8,3.8,69,31,3.0,8.0,12.0,1.0,5.0,16.0,85.0,10.0,21.0,12.0,2.0,0.0,0.0,7.0,0.0,9.0,2.0,5.0,22.0,64.0,13.0,22.0,13.0,6.0,1.0,1.0,3,0,0,3,2020,11.0,3
2392,SEVILLA FC,REAL MADRID,0-1,0-0,3.3,5.6,6.5,63,37,7.0,2.0,12.0,3.0,4.0,19.0,89.0,12.0,8.0,15.0,1.0,0.0,0.0,7.0,3.0,10.0,0.0,3.0,19.0,78.0,11.0,17.0,20.0,3.0,0.0,0.0,0,1,1,0,2020,9.0,-1
2393,ATLETICO MADRID,VALLADOLID,2-0,0-0,4.4,6.6,6.0,54,46,8.0,4.0,15.0,3.0,4.0,14.0,83.0,14.0,16.0,10.0,4.0,0.0,0.0,6.0,3.0,13.0,4.0,4.0,13.0,80.0,15.0,8.0,10.0,2.0,0.0,0.0,2,0,0,2,2020,12.0,2
2394,CÁDIZ CF,BARCELONA,2-1,1-0,6.3,6.8,6.0,18,82,3.0,3.0,7.0,1.0,5.0,9.0,60.0,10.0,33.0,10.0,0.0,0.0,0.0,4.0,8.0,21.0,9.0,13.0,25.0,88.0,18.0,7.0,7.0,2.0,0.0,0.0,2,1,1,2,2020,6.0,1
2395,GRANADA,HUESCA,3-3,1-1,10.0,6.0,7.3,48,52,5.0,6.0,15.0,4.0,4.0,19.0,74.0,22.0,14.0,12.0,2.0,0.0,0.0,6.0,7.0,16.0,3.0,2.0,20.0,82.0,22.0,19.0,16.0,0.0,0.0,0.0,3,3,3,3,2020,11.0,0
2396,OSASUNA,REAL BETIS,0-2,0-0,4.2,5.0,7.2,48,52,5.0,1.0,10.0,5.0,2.0,27.0,72.0,38.0,24.0,16.0,3.0,0.0,0.0,5.0,5.0,12.0,2.0,5.0,17.0,72.0,29.0,29.0,12.0,2.0,0.0,0.0,0,2,2,0,2020,6.0,-2
2397,VILLARREAL,ELCHE,0-0,0-0,2.4,5.7,6.7,57,43,6.0,3.0,12.0,3.0,4.0,12.0,88.0,14.0,6.0,16.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,21.0,80.0,13.0,12.0,13.0,2.0,0.0,0.0,0,0,0,0,2020,9.0,0
2398,ALAVÉS,REAL SOCIEDAD,0-0,0-0,2.4,5.7,7.1,32,68,3.0,1.0,5.0,1.0,2.0,20.0,67.0,24.0,28.0,3.0,1.0,0.0,1.0,6.0,5.0,13.0,2.0,3.0,23.0,84.0,13.0,11.0,11.0,0.0,0.0,0.0,0,0,0,0,2020,4.0,0
2399,EIBAR,VALENCIA,0-0,0-0,3.2,5.9,5.6,64,36,12.0,3.0,19.0,4.0,8.0,28.0,75.0,23.0,12.0,15.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,28.0,47.0,34.0,21.0,10.0,2.0,0.0,0.0,0,0,0,0,2020,15.0,0
2400,VALLADOLID,OSASUNA,3-2,1-2,7.7,6.3,5.1,47,53,3.0,6.0,11.0,2.0,3.0,26.0,71.0,25.0,36.0,14.0,4.0,0.0,0.0,3.0,6.0,13.0,4.0,3.0,18.0,72.0,34.0,10.0,18.0,5.0,0.0,0.0,3,2,2,3,2020,9.0,1
2401,VALENCIA,ATHLETIC,2-2,1-0,7.1,5.8,6.0,40,60,7.0,2.0,11.0,2.0,0.0,26.0,67.0,12.0,28.0,19.0,2.0,0.0,0.0,3.0,5.0,13.0,5.0,10.0,22.0,78.0,23.0,10.0,16.0,6.0,0.0,0.0,2,2,2,2,2020,9.0,0
2402,GETAFE,SEVILLA FC,0-1,0-0,3.2,5.4,6.5,25,75,5.0,2.0,8.0,1.0,5.0,14.0,65.0,11.0,18.0,14.0,2.0,0.0,0.0,5.0,0.0,8.0,3.0,3.0,20.0,89.0,18.0,13.0,13.0,3.0,0.0,0.0,0,1,1,0,2020,7.0,-1
2403,HUESCA,ALAVÉS,1-0,0-0,2.8,7.5,4.5,67,33,6.0,3.0,11.0,2.0,5.0,12.0,85.0,19.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,19.0,66.0,24.0,19.0,20.0,4.0,0.0,0.0,1,0,0,1,2020,9.0,1
2404,REAL MADRID,ATLETICO MADRID,2-0,1-0,4.7,7.8,5.3,56,44,3.0,3.0,11.0,5.0,3.0,22.0,90.0,5.0,11.0,7.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,6.0,26.0,86.0,8.0,10.0,16.0,4.0,0.0,0.0,2,0,0,2,2020,6.0,2
2405,REAL SOCIEDAD,EIBAR,1-1,1-0,4.3,5.9,6.1,49,51,4.0,2.0,8.0,2.0,5.0,25.0,68.0,22.0,33.0,14.0,4.0,0.0,0.0,7.0,4.0,16.0,5.0,4.0,30.0,72.0,23.0,10.0,11.0,3.0,0.0,0.0,1,1,1,1,2020,6.0,0
2406,REAL BETIS,VILLARREAL,1-1,0-1,4.4,6.4,6.3,47,53,3.0,5.0,11.0,3.0,4.0,15.0,84.0,19.0,17.0,13.0,2.0,0.0,0.0,4.0,2.0,7.0,1.0,8.0,21.0,84.0,17.0,14.0,14.0,3.0,0.0,0.0,1,1,1,1,2020,8.0,0
2407,ELCHE,GRANADA,0-1,0-1,3.2,5.6,7.0,68,32,5.0,1.0,9.0,3.0,6.0,23.0,86.0,16.0,15.0,16.0,4.0,0.0,0.0,5.0,5.0,13.0,3.0,5.0,20.0,73.0,19.0,22.0,15.0,2.0,0.0,0.0,0,1,1,0,2020,6.0,-1
2408,BARCELONA,LEVANTE,1-0,0-0,4.7,7.6,5.3,63,37,8.0,13.0,24.0,3.0,12.0,19.0,90.0,10.0,7.0,4.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,4.0,10.0,80.0,11.0,28.0,15.0,1.0,0.0,0.0,1,0,0,1,2020,21.0,1
2409,CELTA,CÁDIZ CF,4-0,4-0,5.1,7.7,4.8,61,39,3.0,4.0,7.0,0.0,1.0,17.0,83.0,13.0,23.0,24.0,2.0,0.0,0.0,6.0,2.0,12.0,4.0,5.0,20.0,77.0,21.0,11.0,9.0,1.0,0.0,0.0,4,0,0,4,2020,7.0,4
2410,ATHLETIC,HUESCA,2-0,0-0,4.9,7.1,4.9,54,46,6.0,3.0,10.0,1.0,5.0,18.0,87.0,10.0,20.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,5.0,18.0,82.0,8.0,9.0,16.0,2.0,1.0,0.0,2,0,0,2,2020,9.0,2
2411,ATLETICO MADRID,ELCHE,3-1,1-0,5.9,7.0,5.3,48,52,6.0,6.0,12.0,0.0,2.0,16.0,88.0,7.0,14.0,13.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0,4.0,15.0,91.0,5.0,10.0,14.0,2.0,0.0,0.0,3,1,1,3,2020,12.0,2
2412,BARCELONA,VALENCIA,2-2,1-1,8.7,6.4,6.1,73,27,9.0,9.0,25.0,7.0,8.0,18.0,90.0,8.0,11.0,10.0,4.0,0.0,0.0,5.0,4.0,12.0,3.0,3.0,13.0,75.0,9.0,38.0,14.0,2.0,0.0,0.0,2,2,2,2,2020,18.0,0
2413,LEVANTE,REAL SOCIEDAD,2-1,1-1,6.2,6.6,5.8,45,55,3.0,5.0,13.0,5.0,3.0,13.0,79.0,10.0,21.0,19.0,2.0,0.0,0.0,9.0,5.0,15.0,1.0,4.0,23.0,83.0,14.0,11.0,14.0,1.0,0.0,0.0,2,1,1,2,2020,8.0,1
2414,OSASUNA,VILLARREAL,1-3,0-2,6.2,4.8,7.3,32,68,4.0,1.0,6.0,1.0,2.0,17.0,72.0,20.0,8.0,17.0,2.0,0.0,1.0,5.0,6.0,13.0,2.0,2.0,21.0,86.0,12.0,9.0,16.0,2.0,0.0,0.0,1,3,3,1,2020,5.0,-2
2415,SEVILLA FC,VALLADOLID,1-1,1-0,5.6,6.0,6.4,59,41,7.0,3.0,14.0,4.0,7.0,23.0,85.0,10.0,21.0,14.0,3.0,0.0,0.0,4.0,5.0,12.0,3.0,7.0,18.0,75.0,19.0,18.0,10.0,4.0,0.0,0.0,1,1,1,1,2020,10.0,0
2416,CELTA,ALAVÉS,2-0,1-0,3.8,6.6,5.8,55,45,4.0,3.0,11.0,4.0,3.0,15.0,78.0,10.0,17.0,18.0,2.0,0.0,0.0,3.0,2.0,8.0,3.0,5.0,30.0,74.0,23.0,13.0,12.0,2.0,0.0,0.0,2,0,0,2,2020,7.0,2
2417,GRANADA,REAL BETIS,2-0,2-0,3.9,6.3,5.1,31,69,4.0,3.0,8.0,1.0,1.0,13.0,59.0,17.0,23.0,21.0,3.0,0.0,0.0,6.0,1.0,14.0,7.0,10.0,30.0,81.0,34.0,10.0,16.0,4.0,0.0,0.0,2,0,0,2,2020,7.0,2
2418,CÁDIZ CF,GETAFE,0-2,0-1,3.9,5.4,6.6,61,39,4.0,1.0,8.0,3.0,2.0,18.0,82.0,26.0,17.0,8.0,2.0,0.0,0.0,1.0,4.0,6.0,1.0,4.0,18.0,67.0,21.0,23.0,23.0,7.0,0.0,0.0,0,2,2,0,2020,5.0,-2
2419,EIBAR,REAL MADRID,1-3,1-2,6.0,5.3,7.2,34,66,6.0,3.0,10.0,1.0,4.0,18.0,71.0,11.0,10.0,11.0,1.0,0.0,0.0,3.0,5.0,11.0,3.0,4.0,20.0,84.0,18.0,18.0,7.0,0.0,0.0,0.0,1,3,3,1,2020,9.0,-2
2420,VALENCIA,SEVILLA FC,0-1,0-0,3.7,5.7,6.5,30,70,2.0,4.0,10.0,4.0,3.0,14.0,69.0,20.0,28.0,11.0,3.0,0.0,0.0,14.0,3.0,19.0,2.0,5.0,19.0,85.0,28.0,11.0,17.0,2.0,0.0,0.0,0,1,1,0,2020,6.0,-1
2421,ELCHE,OSASUNA,2-2,0-1,7.4,6.4,5.8,66,34,5.0,2.0,7.0,0.0,4.0,14.0,86.0,19.0,13.0,8.0,1.0,0.0,0.0,8.0,6.0,15.0,1.0,4.0,20.0,72.0,26.0,19.0,17.0,1.0,1.0,0.0,2,2,2,2,2020,7.0,0
2422,REAL SOCIEDAD,ATLETICO MADRID,0-2,0-0,3.5,5.2,6.9,59,41,3.0,1.0,6.0,2.0,5.0,25.0,82.0,18.0,14.0,20.0,3.0,0.0,0.0,2.0,3.0,8.0,3.0,5.0,7.0,78.0,18.0,25.0,17.0,3.0,0.0,0.0,0,2,2,0,2020,4.0,-2
2423,HUESCA,LEVANTE,1-1,1-0,4.1,6.9,5.6,54,46,4.0,2.0,11.0,5.0,10.0,17.0,84.0,12.0,19.0,10.0,2.0,0.0,0.0,7.0,1.0,9.0,1.0,3.0,21.0,77.0,12.0,32.0,17.0,3.0,0.0,0.0,1,1,1,1,2020,6.0,0
2424,VILLARREAL,ATHLETIC,1-1,0-1,4.8,6.6,6.0,66,34,10.0,6.0,17.0,1.0,6.0,21.0,84.0,17.0,14.0,10.0,1.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,17.0,74.0,14.0,18.0,18.0,1.0,0.0,0.0,1,1,1,1,2020,16.0,0
2425,VALLADOLID,BARCELONA,0-3,0-2,7.0,5.3,8.3,39,61,7.0,5.0,12.0,0.0,4.0,16.0,84.0,6.0,9.0,12.0,1.0,0.0,0.0,6.0,10.0,21.0,5.0,5.0,13.0,90.0,7.0,9.0,10.0,2.0,0.0,0.0,0,3,3,0,2020,12.0,-3
2426,GETAFE,CELTA,1-1,1-1,3.4,5.9,6.2,38,62,0.0,3.0,6.0,3.0,1.0,21.0,71.0,24.0,12.0,17.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,21.0,76.0,28.0,13.0,16.0,3.0,0.0,0.0,1,1,1,1,2020,3.0,0
2427,REAL MADRID,GRANADA,2-0,0-0,5.1,7.2,5.0,67,33,7.0,6.0,23.0,10.0,8.0,26.0,85.0,25.0,15.0,13.0,2.0,0.0,0.0,7.0,1.0,10.0,2.0,1.0,27.0,67.0,12.0,17.0,11.0,1.0,0.0,0.0,2,0,0,2,2020,13.0,2
2428,REAL BETIS,CÁDIZ CF,1-0,0-0,2.8,6.4,5.6,72,28,2.0,1.0,6.0,3.0,5.0,25.0,85.0,21.0,25.0,18.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,22.0,57.0,24.0,15.0,9.0,1.0,0.0,0.0,1,0,0,1,2020,3.0,1
2429,ALAVÉS,EIBAR,2-1,2-1,5.3,5.9,5.6,44,56,7.0,3.0,13.0,3.0,2.0,27.0,59.0,38.0,14.0,10.0,4.0,0.0,0.0,3.0,4.0,8.0,1.0,7.0,34.0,70.0,19.0,14.0,14.0,2.0,0.0,0.0,2,1,1,2,2020,10.0,1
2430,SEVILLA FC,VILLARREAL,2-0,1-0,4.3,7.1,5.4,43,57,4.0,3.0,10.0,3.0,4.0,17.0,82.0,16.0,24.0,13.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,7.0,28.0,88.0,6.0,9.0,14.0,4.0,0.0,0.0,2,0,0,2,2020,7.0,2
2431,BARCELONA,EIBAR,1-1,0-0,4.5,6.2,5.8,73,27,9.0,5.0,16.0,2.0,5.0,25.0,88.0,24.0,20.0,6.0,0.0,0.0,0.0,2.0,3.0,9.0,4.0,7.0,23.0,62.0,10.0,11.0,15.0,2.0,0.0,0.0,1,1,1,1,2020,14.0,0
2432,CÁDIZ CF,VALLADOLID,0-0,0-0,2.2,6.6,5.7,35,65,4.0,3.0,8.0,1.0,1.0,28.0,63.0,31.0,21.0,14.0,3.0,0.0,0.0,3.0,1.0,7.0,3.0,6.0,27.0,78.0,37.0,21.0,13.0,2.0,0.0,0.0,0,0,0,0,2020,7.0,0
2433,LEVANTE,REAL BETIS,4-3,3-1,10.0,6.1,5.9,38,62,3.0,5.0,10.0,2.0,3.0,17.0,69.0,10.0,27.0,9.0,3.0,0.0,1.0,7.0,7.0,19.0,5.0,6.0,22.0,84.0,13.0,10.0,14.0,2.0,0.0,0.0,4,3,3,4,2020,8.0,1
2434,GRANADA,VALENCIA,2-1,1-1,7.6,6.0,5.3,53,47,8.0,5.0,24.0,11.0,6.0,19.0,75.0,14.0,12.0,16.0,4.0,0.0,1.0,4.0,6.0,16.0,6.0,6.0,14.0,72.0,18.0,28.0,15.0,3.0,1.0,1.0,2,1,1,2,2020,13.0,1
2435,ATLETICO MADRID,GETAFE,1-0,1-0,3.2,6.7,5.8,51,49,6.0,3.0,10.0,1.0,5.0,24.0,75.0,20.0,18.0,7.0,2.0,0.0,0.0,6.0,2.0,10.0,2.0,2.0,25.0,75.0,22.0,18.0,12.0,3.0,0.0,0.0,1,0,0,1,2020,9.0,1
2436,CELTA,HUESCA,2-1,1-0,6.5,6.4,5.6,57,43,8.0,6.0,15.0,1.0,0.0,15.0,87.0,18.0,30.0,19.0,2.0,0.0,0.0,6.0,6.0,17.0,5.0,5.0,24.0,83.0,12.0,9.0,8.0,0.0,0.0,0.0,2,1,1,2,2020,14.0,1
2437,ELCHE,REAL MADRID,1-1,0-1,5.8,6.6,5.7,32,68,3.0,3.0,6.0,0.0,2.0,15.0,82.0,4.0,22.0,8.0,1.0,0.0,0.0,5.0,6.0,14.0,3.0,3.0,17.0,91.0,10.0,7.0,18.0,4.0,0.0,0.0,1,1,1,1,2020,6.0,0
2438,ATHLETIC,REAL SOCIEDAD,0-1,0-1,2.9,5.3,6.6,61,39,3.0,0.0,4.0,1.0,2.0,22.0,77.0,26.0,17.0,23.0,5.0,0.0,0.0,8.0,3.0,13.0,2.0,4.0,19.0,68.0,28.0,17.0,18.0,4.0,0.0,0.0,0,1,1,0,2020,3.0,-1
2439,OSASUNA,ALAVÉS,1-1,0-0,4.2,5.4,6.1,32,68,5.0,3.0,8.0,0.0,5.0,16.0,57.0,21.0,32.0,12.0,3.0,0.0,1.0,6.0,1.0,15.0,8.0,4.0,18.0,81.0,19.0,22.0,9.0,4.0,0.0,0.0,1,1,1,1,2020,8.0,0
2440,VILLARREAL,LEVANTE,2-1,1-0,5.8,7.2,5.7,50,50,2.0,7.0,12.0,3.0,3.0,17.0,86.0,13.0,24.0,12.0,1.0,0.0,0.0,6.0,2.0,9.0,1.0,5.0,23.0,82.0,6.0,7.0,11.0,1.0,0.0,0.0,2,1,1,2,2020,9.0,1
2441,REAL BETIS,SEVILLA FC,1-1,0-0,4.4,5.8,5.9,45,55,7.0,3.0,16.0,6.0,2.0,21.0,79.0,13.0,10.0,15.0,5.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,24.0,83.0,15.0,17.0,18.0,2.0,0.0,0.0,1,1,1,1,2020,10.0,0
2442,GETAFE,VALLADOLID,0-1,0-1,3.3,5.7,6.7,54,46,5.0,4.0,11.0,2.0,5.0,28.0,73.0,27.0,20.0,13.0,3.0,0.0,0.0,2.0,2.0,8.0,4.0,9.0,20.0,67.0,21.0,22.0,13.0,2.0,0.0,0.0,0,1,1,0,2020,9.0,-1
2443,REAL MADRID,CELTA,2-0,1-0,3.5,7.3,5.6,41,59,6.0,2.0,9.0,1.0,1.0,9.0,87.0,14.0,21.0,14.0,4.0,0.0,0.0,2.0,1.0,6.0,3.0,5.0,18.0,89.0,12.0,6.0,14.0,2.0,0.0,0.0,2,0,0,2,2020,8.0,2
2444,ATHLETIC,ELCHE,1-0,1-0,3.2,6.5,6.1,49,51,7.0,2.0,13.0,4.0,5.0,13.0,84.0,13.0,21.0,15.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,23.0,83.0,12.0,9.0,13.0,1.0,0.0,0.0,1,0,0,1,2020,9.0,1
2445,ALAVÉS,ATLETICO MADRID,1-2,0-1,5.9,5.4,6.7,41,59,3.0,1.0,4.0,0.0,1.0,22.0,74.0,9.0,11.0,14.0,0.0,0.0,1.0,2.0,4.0,8.0,2.0,5.0,18.0,82.0,12.0,9.0,12.0,2.0,0.0,0.0,1,2,2,1,2020,4.0,-1
2446,EIBAR,GRANADA,2-0,0-0,4.5,6.1,5.0,56,44,1.0,7.0,15.0,7.0,4.0,45.0,62.0,43.0,18.0,10.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,38.0,49.0,44.0,38.0,9.0,1.0,0.0,0.0,2,0,0,2,2020,8.0,2
2447,REAL SOCIEDAD,OSASUNA,1-1,0-1,3.7,6.2,6.0,62,38,5.0,2.0,8.0,1.0,7.0,35.0,75.0,22.0,3.0,15.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,2.0,22.0,59.0,39.0,29.0,8.0,1.0,0.0,0.0,1,1,1,1,2020,7.0,0
2448,HUESCA,BARCELONA,0-1,0-1,3.9,5.9,6.8,31,69,0.0,4.0,4.0,0.0,2.0,8.0,82.0,2.0,18.0,12.0,1.0,0.0,0.0,10.0,7.0,20.0,3.0,6.0,16.0,91.0,9.0,6.0,11.0,0.0,0.0,0.0,0,1,1,0,2020,4.0,-1
2449,VALENCIA,CÁDIZ CF,1-1,0-0,4.6,6.2,6.4,71,29,3.0,4.0,11.0,4.0,9.0,23.0,86.0,19.0,12.0,11.0,2.0,0.0,0.0,7.0,2.0,9.0,0.0,7.0,10.0,67.0,18.0,32.0,17.0,2.0,0.0,0.0,1,1,1,1,2020,7.0,0
2450,CELTA,VILLARREAL,0-4,0-4,5.7,4.9,8.1,57,43,2.0,3.0,8.0,3.0,3.0,19.0,88.0,11.0,12.0,15.0,1.0,0.0,0.0,5.0,6.0,15.0,4.0,4.0,16.0,84.0,13.0,14.0,18.0,0.0,0.0,0.0,0,4,4,0,2020,5.0,-4
2451,SEVILLA FC,REAL SOCIEDAD,3-2,2-2,7.7,6.6,5.8,60,40,3.0,7.0,12.0,2.0,2.0,17.0,82.0,15.0,19.0,8.0,0.0,0.0,0.0,2.0,4.0,10.0,4.0,9.0,16.0,77.0,13.0,23.0,18.0,3.0,0.0,0.0,3,2,2,3,2020,10.0,1
2452,GRANADA,BARCELONA,0-4,0-3,5.3,4.7,8.1,28,72,2.0,4.0,8.0,2.0,4.0,8.0,79.0,7.0,6.0,16.0,2.0,0.0,1.0,5.0,4.0,13.0,4.0,1.0,16.0,92.0,12.0,11.0,3.0,3.0,0.0,0.0,0,4,4,0,2020,6.0,-4
2453,OSASUNA,REAL MADRID,0-0,0-0,2.0,6.7,6.3,30,70,4.0,2.0,8.0,2.0,2.0,20.0,73.0,13.0,22.0,9.0,0.0,0.0,0.0,4.0,1.0,9.0,4.0,4.0,21.0,90.0,13.0,10.0,3.0,0.0,0.0,0.0,0,0,0,0,2020,6.0,0
2454,LEVANTE,EIBAR,2-1,0-0,5.1,6.5,6.1,53,47,1.0,2.0,4.0,1.0,4.0,25.0,71.0,25.0,33.0,12.0,2.0,0.0,0.0,8.0,4.0,17.0,5.0,9.0,30.0,70.0,17.0,18.0,8.0,0.0,0.0,0.0,2,1,1,2,2020,3.0,1
2455,CÁDIZ CF,ALAVÉS,3-1,1-1,6.5,7.2,4.1,39,61,3.0,7.0,10.0,0.0,4.0,24.0,65.0,21.0,13.0,17.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,23.0,77.0,35.0,17.0,10.0,3.0,1.0,0.0,3,1,1,3,2020,10.0,2
2456,VALLADOLID,VALENCIA,0-1,0-0,4.5,5.7,6.4,42,58,5.0,4.0,11.0,2.0,0.0,14.0,75.0,16.0,16.0,14.0,2.0,0.0,0.0,6.0,6.0,17.0,5.0,4.0,18.0,78.0,29.0,13.0,14.0,3.0,0.0,0.0,0,1,1,0,2020,9.0,-1
2457,ELCHE,GETAFE,1-3,1-1,6.5,4.9,7.1,46,54,2.0,4.0,7.0,1.0,1.0,22.0,83.0,12.0,29.0,14.0,3.0,1.0,0.0,2.0,7.0,14.0,5.0,7.0,15.0,85.0,13.0,5.0,16.0,2.0,0.0,0.0,1,3,3,1,2020,6.0,-2
2458,HUESCA,REAL BETIS,0-2,0-0,4.8,5.7,6.4,49,51,6.0,3.0,10.0,1.0,3.0,20.0,80.0,13.0,17.0,12.0,2.0,0.0,0.0,6.0,5.0,15.0,4.0,6.0,20.0,80.0,18.0,23.0,13.0,1.0,1.0,0.0,0,2,2,0,2020,9.0,-2
2459,ATLETICO MADRID,ATHLETIC,2-1,1-1,5.3,6.9,5.6,47,53,3.0,5.0,11.0,3.0,5.0,9.0,84.0,13.0,21.0,12.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,33.0,83.0,9.0,11.0,13.0,2.0,0.0,0.0,2,1,1,2,2020,8.0,1
2460,REAL MADRID,ATHLETIC,3-1,1-0,6.8,7.0,5.1,68,32,9.0,5.0,18.0,4.0,6.0,22.0,92.0,11.0,8.0,8.0,1.0,0.0,0.0,3.0,4.0,10.0,3.0,6.0,17.0,77.0,6.0,19.0,9.0,2.0,1.0,0.0,3,1,1,3,2020,14.0,2
2461,BARCELONA,REAL SOCIEDAD,2-1,2-1,5.9,6.5,6.0,53,47,7.0,4.0,14.0,3.0,2.0,15.0,84.0,16.0,11.0,18.0,3.0,0.0,0.0,3.0,5.0,12.0,4.0,3.0,13.0,82.0,16.0,8.0,14.0,3.0,0.0,0.0,2,1,1,2,2020,11.0,1
2462,VALLADOLID,ELCHE,2-2,0-2,7.8,5.9,6.6,62,38,8.0,2.0,13.0,3.0,4.0,22.0,86.0,12.0,10.0,14.0,1.0,0.0,1.0,4.0,3.0,9.0,2.0,5.0,15.0,79.0,6.0,23.0,19.0,3.0,0.0,0.0,2,2,2,2,2020,10.0,0
2463,CÁDIZ CF,LEVANTE,2-2,2-2,6.8,6.0,6.0,30,70,5.0,2.0,8.0,1.0,5.0,15.0,67.0,17.0,11.0,13.0,3.0,0.0,0.0,2.0,5.0,8.0,1.0,2.0,19.0,84.0,20.0,9.0,11.0,1.0,0.0,0.0,2,2,2,2,2020,7.0,0
2464,ALAVÉS,SEVILLA FC,1-2,1-2,5.3,5.2,6.2,37,63,3.0,3.0,12.0,6.0,3.0,29.0,69.0,23.0,12.0,15.0,3.0,0.0,0.0,1.0,3.0,7.0,3.0,2.0,23.0,80.0,24.0,26.0,14.0,3.0,0.0,0.0,1,2,2,1,2020,6.0,-1
2465,GETAFE,HUESCA,1-0,0-0,3.9,6.3,6.0,48,52,4.0,5.0,12.0,3.0,3.0,28.0,74.0,19.0,24.0,15.0,2.0,0.0,0.0,7.0,3.0,15.0,5.0,8.0,26.0,75.0,20.0,14.0,14.0,3.0,0.0,0.0,1,0,0,1,2020,9.0,1
2466,REAL BETIS,CELTA,2-1,2-1,5.6,6.7,5.9,42,58,4.0,4.0,12.0,4.0,5.0,28.0,74.0,16.0,11.0,13.0,2.0,0.0,0.0,5.0,3.0,10.0,2.0,6.0,22.0,80.0,15.0,12.0,16.0,3.0,0.0,0.0,2,1,1,2,2020,8.0,1
2467,VILLARREAL,GRANADA,2-2,1-1,6.5,6.0,5.5,69,31,1.0,3.0,8.0,4.0,3.0,25.0,87.0,17.0,5.0,11.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,22.0,70.0,13.0,10.0,11.0,4.0,0.0,1.0,2,2,2,2,2020,4.0,0
2468,VALENCIA,OSASUNA,1-1,0-1,4.8,6.3,5.8,64,36,4.0,3.0,10.0,3.0,9.0,21.0,85.0,21.0,7.0,8.0,1.0,0.0,0.0,6.0,5.0,14.0,3.0,4.0,13.0,73.0,23.0,25.0,17.0,3.0,0.0,0.0,1,1,1,1,2020,7.0,0
2469,EIBAR,ATLETICO MADRID,1-2,1-1,5.5,5.0,6.5,35,65,9.0,2.0,12.0,1.0,3.0,32.0,57.0,22.0,17.0,24.0,3.0,0.0,0.0,2.0,4.0,9.0,3.0,3.0,28.0,78.0,23.0,27.0,9.0,2.0,0.0,0.0,1,2,2,1,2020,11.0,-1
2470,LEVANTE,VALLADOLID,2-2,0-0,6.5,6.4,6.4,59,41,4.0,3.0,11.0,4.0,8.0,18.0,83.0,18.0,8.0,16.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,2.0,25.0,74.0,15.0,19.0,12.0,1.0,0.0,0.0,2,2,2,2,2020,7.0,0
